date,Japan,China,United States of America,South Korea,Germany,United Kingdom,France,Russia
2017/5/24,,,,,,,,
2017/5/25,,82709.03,,,,,,
2017/5/26,,113315.31,,,,,,
2017/5/27,,110168.67,,,,,,
2017/5/28,,96192,,,,,,
2017/5/29,,96386.08,,,,,,
2017/5/30,,88676.26,,,,,,
2017/5/31,,71102.18,,,,,,
2017/6/1,,75018.44,,,,,,
2017/6/2,,107541.64,,,,,,
2017/6/3,,111206.6,,,,,,
2017/6/4,,121020.03,,,,,,
2017/6/5,,114034.63,,,,,,
2017/6/6,,108210.34,,,,,,
2017/6/7,,103828.39,,,,,,
2017/6/8,,373442.23,,,,,,
2017/6/9,,317823.27,,,,,,
2017/6/10,,393904.04,,,,,,
2017/6/11,,255979.01,,,,,,
2017/6/12,,130998.97,,,,,,
2017/6/13,,114751.9,,,,,,
2017/6/14,,133501.82,,,,,,
2017/6/15,,114529.5,,,,,,
2017/6/16,,123877.64,,,,,,
2017/6/17,,102065.58,,,,,,
2017/6/18,,95249.34,,,,,,
2017/6/19,,71785.41,,,,,,
2017/6/20,,72931.44,,,,,,
2017/6/21,,78839.65,,,,,,
2017/6/22,,71654.48,,,,,,
2017/6/23,,64472.67,,,,,,
2017/6/24,,63168.16,,,,,,
2017/6/25,,55853.14,,,,,,
2017/6/26,,49883.6,,,,,,
2017/6/27,,42727.44,,,,,,
2017/6/28,,46592.05,,,,,,
2017/6/29,,43379.98,,,,,,
2017/6/30,,45930.04,,,,,,
2017/7/1,,40399.91,,,,,,
2017/7/2,,34550.42,,,,,,
2017/7/3,,26884.89,,,,,,
2017/7/4,,30168.36,,,,,,
2017/7/5,,49079.2,,,,,,
2017/7/6,,140030.38,,,,,,
2017/7/7,,85397.44,,,,,,
2017/7/8,,63566.59,,,,,,
2017/7/9,,50128.56,,,,,,
2017/7/10,,35755.1,,,,,,
2017/7/11,,35270.41,,,,,,
2017/7/12,,34373.85,,,,,,
2017/7/13,,44123.94,,,,,,
2017/7/14,,104005.23,,,,,,
2017/7/15,,94779.91,,,,,,
2017/7/16,,67060.95,,,,,,
2017/7/17,,45266.46,,,,,,
2017/7/18,9.48,40545.27,,,,,,
2017/7/19,168.78,38198.34,,,,,,
2017/7/20,564.67,36118.08,,,,,,
2017/7/21,840.07,39498.43,,,,,,
2017/7/22,1491.61,31754.59,,,,,,
2017/7/23,1883.28,29631.72,,,,,,
2017/7/24,1558.32,23699.04,,,,,,
2017/7/25,1275.06,24053.57,,,,,,
2017/7/26,1240.43,26442.26,,,,,,
2017/7/27,1355.01,27648.44,,,,,,
2017/7/28,1213.18,27462.58,,,,,,
2017/7/29,969.22,25542.08,,,,,,
2017/7/30,1009.99,24044.71,,,,,,
2017/7/31,647.28,22505.94,,,,,,
2017/8/1,594.73,43833.88,,,,,,
2017/8/2,619.36,216287.5,,,,,,
2017/8/3,1392.37,190881.87,,,,,,
2017/8/4,2617.5,117322.01,,,,,,
2017/8/5,3122.94,101064.1,,,,,,
2017/8/6,1690.81,88225.51,,,,,,
2017/8/7,1058.99,87970.52,,,,,,
2017/8/8,1085.16,66626.04,,,,,,
2017/8/9,711,63200.43,,,,,,
2017/8/10,824.06,56459.17,,,,,,
2017/8/11,486.55,63997.8,,,,,,
2017/8/12,138.38,48419.44,,,,,,
2017/8/13,343.63,37602.78,,,,,,
2017/8/14,395.01,31197.88,,,,,,
2017/8/15,497.93,30854.33,,,,,,
2017/8/16,487.4,39109.56,,,,,,
2017/8/17,606.23,32071.43,,,,,,
2017/8/18,910.03,27237.89,,,,,,
2017/8/19,621.58,32308.79,,,,,,
2017/8/20,637.96,32676.89,,,,,,
2017/8/21,643.44,37107.59,,,,,,
2017/8/22,195.33,32578.49,,,,,,
2017/8/23,251.1,20483.96,,,,,,
2017/8/24,362.46,19584.05,,,,,,
2017/8/25,355.66,20339.62,,,,,,
2017/8/26,193.16,22085.91,,,,,,
2017/8/27,80.33,20840.78,,,,,,
2017/8/28,100.69,60942.87,,,,,,
2017/8/29,42.36,56654.23,,,,,,
2017/8/30,371.6,40401.25,,,,,,
2017/8/31,424.84,34034.48,,,,,,
2017/9/1,168.7,28455.14,,,,,,
2017/9/2,257.42,28059.73,,,,,,
2017/9/3,161.83,28540.59,,,,,,
2017/9/4,351.12,26989.27,,,,,,
2017/9/5,430.71,22643.5,,,,,,
2017/9/6,331.31,21930.53,,,,,,
2017/9/7,831.23,17556.48,,,,,,
2017/9/8,857.94,74242.84,,,,,,
2017/9/9,427.05,71500.17,,,,,,
2017/9/10,360.47,49192.03,,,,,,
2017/9/11,147.42,29122.41,,,,,,
2017/9/12,218.36,27303.99,10.07,,,,,
2017/9/13,3986.07,25541,12.44,,,,,
2017/9/14,16823.44,22002.55,27.82,,,,,
2017/9/15,30635.58,21834.13,44.74,,,,,
2017/9/16,38399.89,22563.54,58.58,,,,,
2017/9/17,46425.4,17901.2,50.98,,,,,
2017/9/18,50642.63,16322.21,72.48,,,,,
2017/9/19,50526.93,18201.1,71.74,,,,,
2017/9/20,49054.14,22007,94.32,,,,,
2017/9/21,62860.66,22189.43,101.83,,,,,
2017/9/22,69280.06,17841.31,110.74,,,,,
2017/9/23,69616.05,25351.81,168.35,,,,,
2017/9/24,71586.27,23952.42,165.93,,,,,
2017/9/25,66915.15,13613.21,110.48,,,,,
2017/9/26,71221.31,13292.49,99.37,,,,,
2017/9/27,124945.76,18347.04,146.88,,,,,
2017/9/28,160723.49,69563.48,174.16,,,,,
2017/9/29,247435.95,73047.85,337.29,,,,,
2017/9/30,274510.19,60225.86,369.8,,,,,
2017/10/1,396021.1,46403.8,324.32,,,,,
2017/10/2,261677.33,35800.57,241.56,,,,,
2017/10/3,257466.92,30763.25,253.57,,,,,
2017/10/4,285678.75,30919.66,305.06,,,,,
2017/10/5,288327.72,27498.64,502.13,,,,,
2017/10/6,321640.74,25454.98,742.81,,,,,
2017/10/7,475675.47,20540.54,805.18,,,,,
2017/10/8,419020.84,23005.07,822.8,,,,,
2017/10/9,373267.51,16555.54,888.69,,,,,
2017/10/10,243423.34,19074.24,908.55,,,,,
2017/10/11,275433.5,21633.74,974.18,,,,,
2017/10/12,299748.32,19107.66,992.49,,,,,
2017/10/13,384413.95,16558.59,1192.98,,,,,
2017/10/14,388745.79,15793.35,1240.81,,,,,
2017/10/15,334045.01,13488.48,,,,,,
2017/10/16,283523.09,11434.73,,,,,,
2017/10/17,275198.92,13442.36,,,,,,
2017/10/18,322855.28,12363.03,,,,,,
2017/10/19,361953.08,12186.51,,,,,,
2017/10/20,509332.6,12313.76,,,,,,
2017/10/21,543251.23,13987.18,,,,,,
2017/10/22,460076.63,13201.97,,,,,,
2017/10/23,335220.41,11323.14,,,,,,
2017/10/24,305068.55,10756.71,,,,,,
2017/10/25,384795.27,11182.93,,,,,,
2017/10/26,401175.89,57871.79,,,,,,
2017/10/27,754100.96,60611.08,,,,,,
2017/10/28,687846.38,32239.05,,,,,,
2017/10/29,516811.4,21276.59,,,,,,
2017/10/30,425619.78,17286.11,,,,,,
2017/10/31,522266.76,16634.95,,,,,,
2017/11/1,945954.08,20885.52,,,,,,
2017/11/2,443281.54,23896.71,,,,,,
2017/11/3,438387.55,24143.24,,,,,,
2017/11/4,455390.87,20363.89,,,,,,
2017/11/5,359913.62,15624.2,,,,,,
2017/11/6,282409.63,11554.91,,,,,,
2017/11/7,331372.14,10363.2,,,,,,
2017/11/8,315487.55,10487.01,,,,,,
2017/11/9,375896.14,13410.44,,,,,,
2017/11/10,401322.76,17155.5,,,,,,
2017/11/11,374579.59,19490.69,,,,,,
2017/11/12,281878.04,13439.89,,,,,,
2017/11/13,229880.62,9620.21,,,,,,
2017/11/14,229503.15,10243.75,,,,,,
2017/11/15,227913.83,10828.49,,,,,,
2017/11/16,231809.99,14730.62,,,,,,
2017/11/17,219785.43,15229.68,,,,,,
2017/11/18,244777.43,14613.38,,,,,,
2017/11/19,243015.81,12395.33,,,,,,
2017/11/20,200024.17,11782.53,,,,,,
2017/11/21,270289.58,11905.78,,,,,,
2017/11/22,300302.9,12762.37,,,,,,
2017/11/23,625389.7,32286,,,,,,
2017/11/24,1068462.76,37260.91,,,,,,
2017/11/25,630390.2,23509.53,,,,,,
2017/11/26,431412.45,18240.62,,,,,,
2017/11/27,312035.75,11984.45,,,,,,
2017/11/28,256402.93,15129.67,,,,,,
2017/11/29,250552.37,18832.03,,,,,,
2017/11/30,274165.17,16333.29,,,,,,
2017/12/1,767486.68,60882.02,,,,,,
2017/12/2,494840.03,50348.94,,,,,,
2017/12/3,369692.24,26211.96,,,,,,
2017/12/4,276504.16,21103.14,,,,,,
2017/12/5,255701.2,22168.59,,,,,,
2017/12/6,249391.69,14942.39,,,,,,
2017/12/7,292846.97,13452.28,,,,,,
2017/12/8,357051.75,13761.21,,,,,,
2017/12/9,350743.27,16505.35,,,,,,
2017/12/10,289211.16,15926.05,,,,,,
2017/12/11,246609.96,16085.44,,,,,,
2017/12/12,281903.28,12031.09,,,,,,
2017/12/13,209281.02,13286.64,,,,,,
2017/12/14,211138.05,14379.72,,,,,,
2017/12/15,300727.75,66117.08,,,,,,
2017/12/16,397207.31,69477.59,,,,,,
2017/12/17,291762.28,55673.97,,,,,,
2017/12/18,222469.08,21257.75,,,,,,
2017/12/19,194504.03,20136.87,,,,,,
2017/12/20,180764.15,14695.56,,,,,,
2017/12/21,147830.35,12395.45,,,,,,
2017/12/22,172305.72,16035.76,,,,,,
2017/12/23,169707.3,16206.04,,,,,,
2017/12/24,276088.68,15437.24,,,,,,
2017/12/25,397494.14,11240.5,,,,,,
2017/12/26,859171.73,12675.19,,,,,,
2017/12/27,1367861.78,12164.64,,,,,,
2017/12/28,783328.7,46198.61,,,,,,
2017/12/29,719768.86,168192.19,,,,,,
2017/12/30,634620.76,129124.95,,,,,,
2017/12/31,526361.46,74012.75,,,,,,
2018/1/1,1244824.87,82616.79,,,,,,
2018/1/2,498280.09,45585.9,,,,,,
2018/1/3,408546.25,35692.91,,,,,,
2018/1/4,340732.5,28825.86,,,,,,
2018/1/5,314119.19,30343.96,,,,,,
2018/1/6,346176.9,26790.62,,,,,,
2018/1/7,308541.36,20730.25,,,,,,
2018/1/8,349036.68,19272.74,,,,,,
2018/1/9,375378.84,18908.7,,,,,,
2018/1/10,315076.41,19471.07,,,,,,
2018/1/11,339548.08,18130.93,,,,,,
2018/1/12,334295.47,19924.81,,,,,,
2018/1/13,278917.19,25140.95,,,,,,
2018/1/14,197061.06,25098.01,,,,,,
2018/1/15,120671.48,23034.1,,,,,,
2018/1/16,90975.28,17394.19,,,,,,
2018/1/17,79363.9,13645.97,,,,,,
2018/1/18,74989.19,10391.74,,,,,,
2018/1/19,99340.72,16471.34,,,,,,
2018/1/20,124211.46,14648.34,,,,,,
2018/1/21,130281.52,13353.6,,,,,,
2018/1/22,103911,11938.18,,,,,,
2018/1/23,115806.78,10299.99,,,,,,
2018/1/24,208749.5,8623.71,,,,,,
2018/1/25,287870.62,11257.57,,,,,,
2018/1/26,520156.5,13252.75,,,,,,
2018/1/27,830594.89,15552.84,,,,,,
2018/1/28,773084.24,11175.87,,,,,,
2018/1/29,425526.5,8236.39,,,,,,
2018/1/30,330507.4,8917.23,,,,,,
2018/1/31,322386.49,10417.77,,,,,,
2018/2/1,497881.54,9386.99,,,,,,
2018/2/2,319508.35,10918.8,,,,,,
2018/2/3,362721.09,13271.88,,,,,,
2018/2/4,512023.81,10950.39,,,,,,
2018/2/5,398671.66,9952.25,,,,,,
2018/2/6,310813.92,113235.1,,,,,,
2018/2/7,361651.69,83626.76,,,,,,
2018/2/8,220650.13,60948.77,,,,,,
2018/2/9,287215.57,49133,,,,,,
2018/2/10,404496.61,37778.52,,,,,,
2018/2/11,469169.43,35755.97,,,,,,
2018/2/12,554511.18,167585.91,,,,,,
2018/2/13,498393.69,98878.73,,,,,,
2018/2/14,512131.47,141358.44,,,,,,
2018/2/15,328451.35,125471.57,,,,,,
2018/2/16,308324.66,104573.62,,,,,,
2018/2/17,162952.79,61244.98,,,,,,
2018/2/18,151460.16,44460.18,,,,,,
2018/2/19,107139.5,35357.89,,,,,,
2018/2/20,107001.9,35574.19,,,,,,
2018/2/21,119394.89,33641.3,,,,,,
2018/2/22,91596.51,37746.42,,,,,,
2018/2/23,137996.78,32454.26,,,,,,
2018/2/24,196429.84,26475.08,,,,,,
2018/2/25,194069.48,18458.96,,,,,,
2018/2/26,258583.88,48490.79,,,,,,
2018/2/27,331146.19,42880.92,,,,,,
2018/2/28,310493.4,31882.72,,,,,,
2018/3/1,426345.32,28307.09,,,,,,
2018/3/2,325634.24,27564.09,,,,,,
2018/3/3,242747.38,24644.56,,,,,,
2018/3/4,200220.22,21975.56,,,,,,
2018/3/5,169807.64,17875.66,,,,,,
2018/3/6,138978.73,16920.99,,,,,,
2018/3/7,117862.14,16567.04,,,,,,
2018/3/8,101055.65,16681.97,,,,,,
2018/3/9,119826.99,15574.18,,,,,,
2018/3/10,113262.62,15469.27,,,,,,
2018/3/11,99018.2,14928.03,,,,,,
2018/3/12,90890.84,13097.83,,,,,,
2018/3/13,80935.15,14055.34,,,,,,
2018/3/14,73599.75,16169.68,,,,,,
2018/3/15,92005.11,17239.81,,,,,,
2018/3/16,83876.88,14490.09,,,,,,
2018/3/17,78078.6,14502.15,,,,,,
2018/3/18,66652.54,12085.18,,,,,,
2018/3/19,51343.73,11686.07,,,,,,
2018/3/20,53975.61,13019.72,,,,,,
2018/3/21,58842.34,27662.83,,,,,,
2018/3/22,45650.21,28849.98,,,,,,
2018/3/23,52410.48,22310.97,,,,,,
2018/3/24,68825.8,25169.55,,,,,,
2018/3/25,123060.25,20009.4,,38051.76,,,,
2018/3/26,146803.31,12235.06,,58494.84,,,,
2018/3/27,289870.98,14051.33,,96362,,,,
2018/3/28,366312.98,16172.99,,139048.99,,,,
2018/3/29,254693.95,130863.38,,144815.58,,,,
2018/3/30,281377.98,121525.01,,148018.49,,,,
2018/3/31,324767.69,85515.93,,217370.75,,,,
2018/4/1,337887.5,53010.85,,233816.85,,,,
2018/4/2,220327.96,35985.38,,155383.04,,,,
2018/4/3,181627.88,30129.17,,150129.68,,,,
2018/4/4,139343.78,27958.96,,108763,,,,
2018/4/5,122024.43,30238.74,,116372.77,,,,
2018/4/6,128848.83,25538.91,,120642.93,,,,
2018/4/7,176960.71,22300.69,,137541.39,,,,
2018/4/8,158072.45,19098.7,,139887.19,,,,
2018/4/9,140534.5,18349.18,,130868.44,,,,
2018/4/10,168942.76,22472.58,,156211.06,,,,
2018/4/11,163912.29,24589.08,,135396.6,,,,
2018/4/12,121491.94,30136.48,,138354.26,,,,
2018/4/13,101844.79,21638.89,,115518.5,,,,
2018/4/14,117242.46,19887.35,,133077.09,,,,
2018/4/15,108352.99,15432.25,,85685.65,,,,
2018/4/16,87295.64,13035.81,,75108.94,,,,
2018/4/17,96294.12,11626.62,,78897.22,,,,
2018/4/18,100672.85,11119.16,,82948.47,,,,
2018/4/19,119005.23,11659.94,,55646.54,,,,
2018/4/20,100785.16,11877.72,,68095.14,,,,
2018/4/21,91131.01,12446.52,,80354.49,,,,
2018/4/22,91656.91,10110.95,,63259.71,,,,
2018/4/23,69843.63,9415.72,,38568.85,,,,
2018/4/24,76912.56,10076.96,,30249.9,,,,
2018/4/25,104872.64,11922.52,,26718.58,,,,
2018/4/26,147171.99,33681.36,,24715.31,,,,
2018/4/27,256984.57,34696.09,,27198.28,,,,
2018/4/28,214322.74,29584.97,,31297.53,,,,
2018/4/29,197369.48,26935.62,,31237.61,,,,
2018/4/30,225454.95,24482.71,,35406.12,,,,
2018/5/1,242373.44,24055.52,,40320.43,,,,
2018/5/2,146811.95,20894.62,,31058.54,,,,
2018/5/3,176130.52,19906.6,,27786.35,,,,
2018/5/4,174679.82,16333.15,,24869.26,,,,
2018/5/5,149541.01,14998.53,,24337.63,,,,
2018/5/6,145046.2,13281.97,,24138.3,,,,
2018/5/7,132017.53,12873.32,,25253.13,,,,
2018/5/8,128092.93,13474.87,,18094.66,,,,
2018/5/9,138341.44,13403.29,,18568.04,,,,
2018/5/10,154694.89,25765.45,,15515.02,,,,
2018/5/11,140971.82,21797.05,,16230.24,,,,
2018/5/12,139592.16,19145.97,,37654.74,,,,
2018/5/13,141231.09,14531.44,,45997.79,,,,
2018/5/14,91221.74,13032.3,,54418.84,,,,
2018/5/15,79612.4,12415.13,,61579.27,,,,
2018/5/16,93597.86,12457.76,,53665.43,,,,
2018/5/17,87700.63,12807.6,,52265.42,,,,
2018/5/18,93347.74,26848.19,,42934.21,,,,
2018/5/19,114243.67,30569.41,,44174.57,,,,
2018/5/20,104210.67,23004.59,,27055.6,,,,
2018/5/21,90771.53,18236.31,,23815.76,,,,
2018/5/22,80535.46,20124.36,,18684.16,,,,
2018/5/23,83920.16,38593.99,,13545.36,,,,
2018/5/24,80401.77,145493,,13707.21,,,,
2018/5/25,109184.39,108815.67,,13322.53,,,,
2018/5/26,123855.58,65585.62,,16857.12,,,,
2018/5/27,117105.49,42979.08,,14106.98,,,,
2018/5/28,158374.5,34359.47,,14487.39,,,,
2018/5/29,157820.41,28438.39,,14092.04,,,,
2018/5/30,190138.78,23360.9,,14834.01,,,,
2018/5/31,388479.57,124960.39,,16180.17,,,,
2018/6/1,852646.18,100239.92,,24164.39,,,,
2018/6/2,479753.32,62855.59,,28572,,,,
2018/6/3,416145.74,44558.75,,23354.01,,,,
2018/6/4,350793.93,30265.11,,25961.23,,,,
2018/6/5,239522.98,30478.61,,20795.26,,,,
2018/6/6,224020.88,33312.75,,21555.59,,,,
2018/6/7,163761.43,233839.37,,15383.84,,,,
2018/6/8,178435.91,201914.95,,15220,,,,
2018/6/9,186388.12,112778.95,,15761.57,,,,
2018/6/10,222521.09,72496.29,,15075.79,,,,
2018/6/11,241766.67,55219.71,,12283.65,,,,
2018/6/12,369965.22,44090.24,,14569.36,,,,
2018/6/13,338753.35,41248.79,,15692.54,,,,
2018/6/14,470843.28,40842.57,,16021.55,,,,
2018/6/15,533814.69,39252.48,,13603.22,,,,
2018/6/16,402406.86,34820.24,,15259.53,,,,
2018/6/17,290869.03,30096.13,,12277,,,,
2018/6/18,254541.2,31239.78,,10352.36,,,,
2018/6/19,116256.48,27109.78,,18148.29,,,,
2018/6/20,98934.11,30801.06,,20464.74,,,,
2018/6/21,96124.32,37164.92,,25751.65,,,,
2018/6/22,105649.75,31528.71,,26918.84,,,,
2018/6/23,130269.26,27343.66,,30145.11,,,,
2018/6/24,106737.77,26022.81,,23966.41,,,,
2018/6/25,95451.08,17181.09,,17360.34,,,,
2018/6/26,157697.49,18174.41,,18957.42,,,,
2018/6/27,192220.74,19299.19,,15133,,,,
2018/6/28,286624.63,120199.1,,16190.48,,,,
2018/6/29,350885.9,90098.2,,16024.75,,,,
2018/6/30,409825.76,73907.22,,26572.46,,,,
2018/7/1,488467.67,49744.69,,27704.02,,,,
2018/7/2,290673.34,43062.13,,24071.15,,,,
2018/7/3,206783.63,30112.52,,20495.76,,,,
2018/7/4,169268.61,27342.4,,18786.52,,,,
2018/7/5,149753.99,23026.5,,14956.48,,,,
2018/7/6,160984.91,23853.81,,12047.46,,,,
2018/7/7,170848.96,20932.06,,10003.76,,,,
2018/7/8,151312.41,20952.41,,5140.77,,,,
2018/7/9,128061.28,19076.33,,4042.93,,,,
2018/7/10,105616.22,18166.64,,3444,,,,
2018/7/11,118094.79,17951.41,,3335.27,,,,
2018/7/12,117723.72,17837.14,,3281.21,,,,
2018/7/13,139059.94,17195.11,,3795.3,,,,
2018/7/14,137684.03,19376.52,,4384.29,,,,
2018/7/15,153988.46,22390.5,,4595.25,,,,
2018/7/16,144144.62,15316.89,,5208.59,,,,
2018/7/17,114478.21,19430.19,,5016.47,,,,
2018/7/18,81613.16,18638.51,,5637.06,,,,
2018/7/19,66892.36,19055.74,,5681.03,,,,
2018/7/20,74257.43,15996.7,,5501.51,,,,
2018/7/21,83351.13,13651.47,,6590.22,,,,
2018/7/22,78161.47,12830.12,,6486.26,,,,
2018/7/23,112947.6,12339.26,,7377.49,,,,
2018/7/24,146547.91,13197.8,,10479.05,,,,
2018/7/25,170856.85,14859.04,,15231.01,,,,
2018/7/26,197776.89,104170.62,,17634.24,,,,
2018/7/27,331891.8,77471.14,,18246,,,,
2018/7/28,299593.72,54849.92,,19023.99,,,,
2018/7/29,219558.33,42390.2,,16840.5,,,,
2018/7/30,172070.55,29869.44,,19691.74,,,,
2018/7/31,185608.92,25585.42,,18891.07,,,,
2018/8/1,250728.39,33255.47,,25513.59,,,,
2018/8/2,164320.54,47376.87,,23540.21,,,,
2018/8/3,160079.89,43398.07,,20466.93,,,,
2018/8/4,174565.68,34887.14,,20837.48,,,,
2018/8/5,190300.54,26768.07,,14457.09,,,,
2018/8/6,159123.76,24429.8,,14555.54,,,,
2018/8/7,142473.69,23091.32,,16245.6,,,,
2018/8/8,165262.1,26351.38,,20666.64,,,,
2018/8/9,164738.77,38333.65,,23098.12,,,,
2018/8/10,134866.32,27739.72,,23422.63,,,,
2018/8/11,91362.97,24026.45,,22699.18,,,,
2018/8/12,78151.03,14312.15,,19808.29,,,,
2018/8/13,68125.36,11819.36,,15340.43,,,,
2018/8/14,75047.89,11766.01,3728.42,10600.43,,,,
2018/8/15,113847.2,26170.62,6554.76,9876.23,,,,
2018/8/16,133113.88,22344.3,12234.07,9927.53,,,,
2018/8/17,123380.58,17696.48,18204.4,13392.27,,,,
2018/8/18,112232.4,15323.49,24004.42,14724.84,,,,
2018/8/19,89490.15,13786.45,23570.47,16851.81,,,,
2018/8/20,113737.51,25150.21,21648,14184.94,,,,
2018/8/21,128261.14,21503.17,19691.78,13489.07,,,,
2018/8/22,92833.74,16909.17,19358.01,14078.2,,,,
2018/8/23,70602.62,14677.58,21683.81,11556.5,,,,
2018/8/24,62488.44,12751.45,23974.35,13031.5,,,,
2018/8/25,63635.19,12704.5,22789.07,7918.45,,,,
2018/8/26,56261.85,10644.46,20317.47,7306.49,,,,
2018/8/27,76520.88,10277.7,19820.62,10616.59,,,,
2018/8/28,72891.23,11269.25,20236.43,10110.37,,,,
2018/8/29,76571.26,10271.78,20609.89,11039.37,,,,
2018/8/30,158495.94,50877.81,29603.84,14368.27,,,,
2018/8/31,213947.52,50377.16,38669.06,20358.91,,,,
2018/9/1,295965.27,37565.63,35676.21,23262.4,,,,
2018/9/2,179159.1,25589.42,28672.64,18854.16,,,,
2018/9/3,134322.43,19239.61,22218.24,14609.21,454.64,327.52,274.14,49.49
2018/9/4,125160.34,16279.06,18448.22,10303.88,423.31,278.62,290.71,40.48
2018/9/5,103297.19,17040.13,17567.92,9145.42,468.56,342.1,253.73,49.34
2018/9/6,131793.39,28459.19,16617.88,9495.65,580.28,380.8,281.43,44.03
2018/9/7,162434.17,20007.28,18649.49,10702.71,711.57,607.2,758.2,89.31
2018/9/8,126747.3,16655.6,17209.82,11276.94,999.57,721.19,860.97,91.61
2018/9/9,99034.11,13997.91,15450.76,9838.09,1243.68,932.22,536.79,63
2018/9/10,88900.06,13383.73,13834.35,9159.25,1187.09,1224.34,324.67,52.95
2018/9/11,165030.13,13387.08,27848.24,12663.39,2208.22,1557.86,686.3,186.76
2018/9/12,260590.79,13336.16,32201.15,35193.37,2828.25,1745.89,872.12,277.21
2018/9/13,282087.56,16373.04,62732.23,30184.24,4097.21,2254.24,995.01,435.76
2018/9/14,488919.7,137679.34,71178.39,38836.09,4099.2,2586.86,1018.38,596.67
2018/9/15,698384.21,128893.03,50399.08,40267.35,3883.89,2313.16,1123.34,637.99
2018/9/16,552558.48,93564.45,46111.28,40596.32,3846.89,2059.53,1299.12,610.72
2018/9/17,435142.86,290694.67,26909.72,31400.92,2995.15,1315.6,767.66,548.34
2018/9/18,271454.21,199341.47,29073.96,23676.05,2874.38,1673.47,875.7,663.25
2018/9/19,268525.02,103180.47,29389.17,26429.98,3006.95,1629.35,878.45,604.39
2018/9/20,274793.54,79181.11,33156.73,31041.4,2513.4,2029.24,884.92,660.74
2018/9/21,232835.03,64198.88,34432.44,37371.07,2929.46,2161.34,1066.78,793.67
2018/9/22,238967.47,65624.75,31757.95,41393.96,3352.11,1915.04,1149.08,760.7
2018/9/23,212383.82,48760.5,27155.87,48739.62,2931.22,1512.67,1217.55,699.1
2018/9/24,180289.69,36768.97,20709.96,39056.88,2283.12,1195.17,952.06,599.42
2018/9/25,143782.49,29778.84,21132.73,41569.72,2252.98,1284.43,927.99,573.19
2018/9/26,145469.62,24326.32,18927,24001.34,2215.5,1291.8,792.23,448.57
2018/9/27,124566.53,29142.48,21003.43,20464.96,2829.57,1732.38,899.35,530.86
2018/9/28,118138.12,37244.01,35339.73,17356.16,4458.62,2981.43,1390.68,754.49
2018/9/29,134955.23,32592.78,33836.66,19010.29,3954.96,2508.09,1242.73,670.78
2018/9/30,183950.06,27789.94,45806.76,25705.06,4760.69,2654.49,1281.27,648.67
2018/10/1,251931.1,29729.2,33948.91,20294.11,3919.85,2301.06,1096.77,628.59
2018/10/2,154038.62,23849.39,29485.09,15891.24,3758.04,1932.2,1458.04,674.57
2018/10/3,148820.29,20502.67,27771.55,18400.06,3860.71,2034.67,1220.21,600.09
2018/10/4,150442.02,21143.06,19154.97,11319.03,2811.05,1773.94,841.32,591.87
2018/10/5,150626.28,16690.86,21854.62,14797.92,2515.28,1463.7,832.18,562.28
2018/10/6,148561.48,17117.61,19167.09,17105.27,3093.5,1185.84,825.19,469.14
2018/10/7,186131.68,22026.62,16622.58,14796,2285.79,955.89,965.09,555.66
2018/10/8,170612.08,13472.34,20124.72,11266.7,2528.05,953.07,882.51,569.21
2018/10/9,88481.14,10825.31,16260.96,12802.61,2205.29,1332.68,759.49,578.04
2018/10/10,73815.36,11410.61,16062.76,12376.59,2172.25,1062.02,651.7,495.97
2018/10/11,73910.1,30771.05,18460.96,9450.4,2187.71,1128.59,729.14,658.29
2018/10/12,103382.67,22836.51,19806.97,8470.2,2267.29,1144.3,660.1,598.46
2018/10/13,91549.11,20277.53,18188.21,9762.59,2270.27,954.5,606.13,519.82
2018/10/14,70636.53,14942.33,16460.96,8870.25,1977.44,802.37,675.91,383.8
2018/10/15,51691.1,12718.77,12315.88,7871.74,1908.02,644.71,476.45,416.24
2018/10/16,57867.7,14186.54,12360.98,8534.38,1568.09,642.7,431.78,416.83
2018/10/17,47631.29,13067.55,11710.99,8969.31,1778.9,777,469.14,398.06
2018/10/18,45053.75,12020.27,13291.23,9014.45,1772.19,786.91,492.34,368.2
2018/10/19,47000.78,10497.01,15832.21,10067.55,2024.25,880.55,515.33,401.48
2018/10/20,53810.24,10284.37,19804.96,11390.5,2606.07,879.2,560.11,443.83
2018/10/21,51731.26,9495.59,14747.9,9867.87,2270.42,943.78,493.65,424.84
2018/10/22,60544.61,8859.99,11590.81,11666.47,2036.74,844.55,402.19,367.92
2018/10/23,86192.71,8631.13,12351.35,13456.53,2154.24,1022.83,435.28,343.37
2018/10/24,91114.54,10453.57,21442.31,13167.64,2827.4,1460.29,857.22,535.24
2018/10/25,186813.39,27811.75,23522.72,16346.36,3033.36,1560.24,919.38,624.02
2018/10/26,421189.09,54207.2,48448.37,18003.37,4431.76,2281.62,1256.07,895.07
2018/10/27,237575.7,35004.85,44712.97,18657.02,4559.68,2515.46,1537.96,885.99
2018/10/28,195159.6,24908.74,36961.21,17066.19,4506.5,2302.45,1478.72,691.43
2018/10/29,139686.15,18240,27044.64,15742.64,3695.11,1663.16,1068.32,577.95
2018/10/30,131729.61,26727.55,31285.06,14718.58,3917.34,1791.29,1162.8,542.92
2018/10/31,148145.04,24858.94,29022.97,18369.06,4158.98,1926.02,1096.95,604.96
2018/11/1,255295.52,23833.07,29997.92,18550.79,4255.69,2146.26,1295.39,478.38
